📺央视频道,#genre#
CCTV-6,https://live.ottiptv.cc/iptv.m3u?userid=7601455084&sign=8d90bbf8aeac077cf2f4cc84a6a67a9ef5cdf776237a4c716b75a37c33c5c3044f0630b937bb210c795ead158d3bf3fdc9ef716881d7f57e146ae978afcc3e31526b2cdae71fd0&auth_token=47968e58f2b34cace69dbe0d0fc69b93
CCTV-6,https://gh-proxy.com/raw.githubusercontent.com/Guovin/iptv-api/gd/output/result.m3u
CCTV-6,https://gh-proxy.com/raw.githubusercontent.com/alenin-zhang/IPTV/master/lenin.txt
CCTV-6,http://tvv.tw/github.com/fafa002/yf2025/blob/main/yiyifafa.txt
CCTV-6,https://gitee.com/OscarWilde/itv/raw/master/tv.txt
CCTV-6,https://gh-proxy.com/raw.githubusercontent.com/Jsnzkpg/Jsnzkpg/Jsnzkpg/Jsnzkpg1.m3u
CCTV-7,http://iptv.4666888.xyz/FYTV.txt
CCTV-7,https://php.946985.filegear-sg.me/jackTV.m3u
CCTV-7,https://live.ottiptv.cc/iptv.m3u?userid=7601455084&sign=8d90bbf8aeac077cf2f4cc84a6a67a9ef5cdf776237a4c716b75a37c33c5c3044f0630b937bb210c795ead158d3bf3fdc9ef716881d7f57e146ae978afcc3e31526b2cdae71fd0&auth_token=47968e58f2b34cace69dbe0d0fc69b93
CCTV-7,https://gh-proxy.com/raw.githubusercontent.com/Guovin/iptv-api/gd/output/result.m3u
CCTV-7,https://gh-proxy.com/raw.githubusercontent.com/alenin-zhang/IPTV/master/lenin.txt
CCTV-7,http://tvv.tw/github.com/fafa002/yf2025/blob/main/yiyifafa.txt
CCTV-7,https://gitee.com/OscarWilde/itv/raw/master/tv.txt
CCTV-7,https://gh-proxy.com/raw.githubusercontent.com/Jsnzkpg/Jsnzkpg/Jsnzkpg/Jsnzkpg1.m3u
CCTV-8,http://iptv.4666888.xyz/FYTV.txt
CCTV-8,https://php.946985.filegear-sg.me/jackTV.m3u
CCTV-8,https://live.ottiptv.cc/iptv.m3u?userid=7601455084&sign=8d90bbf8aeac077cf2f4cc84a6a67a9ef5cdf776237a4c716b75a37c33c5c3044f0630b937bb210c795ead158d3bf3fdc9ef716881d7f57e146ae978afcc3e31526b2cdae71fd0&auth_token=47968e58f2b34cace69dbe0d0fc69b93
CCTV-8,https://gh-proxy.com/raw.githubusercontent.com/Guovin/iptv-api/gd/output/result.m3u
CCTV-8,https://gh-proxy.com/raw.githubusercontent.com/alenin-zhang/IPTV/master/lenin.txt
CCTV-8,http://tvv.tw/github.com/fafa002/yf2025/blob/main/yiyifafa.txt
CCTV-8,https://gitee.com/OscarWilde/itv/raw/master/tv.txt
CCTV-8,https://gh-proxy.com/raw.githubusercontent.com/Jsnzkpg/Jsnzkpg/Jsnzkpg/Jsnzkpg1.m3u
CCTV-9,http://iptv.4666888.xyz/FYTV.txt
CCTV-9,https://php.946985.filegear-sg.me/jackTV.m3u
CCTV-9,https://live.ottiptv.cc/iptv.m3u?userid=7601455084&sign=8d90bbf8aeac077cf2f4cc84a6a67a9ef5cdf776237a4c716b75a37c33c5c3044f0630b937bb210c795ead158d3bf3fdc9ef716881d7f57e146ae978afcc3e31526b2cdae71fd0&auth_token=47968e58f2b34cace69dbe0d0fc69b93
CCTV-9,https://gh-proxy.com/raw.githubusercontent.com/Guovin/iptv-api/gd/output/result.m3u
CCTV-9,https://gh-proxy.com/raw.githubusercontent.com/alenin-zhang/IPTV/master/lenin.txt
CCTV-9,http://tvv.tw/github.com/fafa002/yf2025/blob/main/yiyifafa.txt
CCTV-9,https://gitee.com/OscarWilde/itv/raw/master/tv.txt
CCTV-9,https://gh-proxy.com/raw.githubusercontent.com/Jsnzkpg/Jsnzkpg/Jsnzkpg/Jsnzkpg1.m3u
CCTV-10,http://iptv.4666888.xyz/FYTV.txt
CCTV-10,https://php.946985.filegear-sg.me/jackTV.m3u
CCTV-10,https://live.ottiptv.cc/iptv.m3u?userid=7601455084&sign=8d90bbf8aeac077cf2f4cc84a6a67a9ef5cdf776237a4c716b75a37c33c5c3044f0630b937bb210c795ead158d3bf3fdc9ef716881d7f57e146ae978afcc3e31526b2cdae71fd0&auth_token=47968e58f2b34cace69dbe0d0fc69b93
CCTV-10,https://gh-proxy.com/raw.githubusercontent.com/Guovin/iptv-api/gd/output/result.m3u
CCTV-10,https://gh-proxy.com/raw.githubusercontent.com/alenin-zhang/IPTV/master/lenin.txt
CCTV-10,http://tvv.tw/github.com/fafa002/yf2025/blob/main/yiyifafa.txt
CCTV-10,https://gitee.com/OscarWilde/itv/raw/master/tv.txt
CCTV-10,https://gh-proxy.com/raw.githubusercontent.com/Jsnzkpg/Jsnzkpg/Jsnzkpg/Jsnzkpg1.m3u
CCTV-12,http://iptv.4666888.xyz/FYTV.txt
CCTV-12,https://php.946985.filegear-sg.me/jackTV.m3u
CCTV-12,https://live.ottiptv.cc/iptv.m3u?userid=7601455084&sign=8d90bbf8aeac077cf2f4cc84a6a67a9ef5cdf776237a4c716b75a37c33c5c3044f0630b937bb210c795ead158d3bf3fdc9ef716881d7f57e146ae978afcc3e31526b2cdae71fd0&auth_token=47968e58f2b34cace69dbe0d0fc69b93
CCTV-12,https://gh-proxy.com/raw.githubusercontent.com/Guovin/iptv-api/gd/output/result.m3u
CCTV-12,https://gh-proxy.com/raw.githubusercontent.com/alenin-zhang/IPTV/master/lenin.txt
CCTV-12,http://tvv.tw/github.com/fafa002/yf2025/blob/main/yiyifafa.txt
CCTV-12,https://gitee.com/OscarWilde/itv/raw/master/tv.txt
CCTV-12,https://gh-proxy.com/raw.githubusercontent.com/Jsnzkpg/Jsnzkpg/Jsnzkpg/Jsnzkpg1.m3u
CCTV-13,http://iptv.4666888.xyz/FYTV.txt
CCTV-13,https://php.946985.filegear-sg.me/jackTV.m3u
CCTV-13,https://live.ottiptv.cc/iptv.m3u?userid=7601455084&sign=8d90bbf8aeac077cf2f4cc84a6a67a9ef5cdf776237a4c716b75a37c33c5c3044f0630b937bb210c795ead158d3bf3fdc9ef716881d7f57e146ae978afcc3e31526b2cdae71fd0&auth_token=47968e58f2b34cace69dbe0d0fc69b93
CCTV-13,https://gh-proxy.com/raw.githubusercontent.com/Guovin/iptv-api/gd/output/result.m3u
CCTV-13,https://gh-proxy.com/raw.githubusercontent.com/alenin-zhang/IPTV/master/lenin.txt
CCTV-13,http://tvv.tw/github.com/fafa002/yf2025/blob/main/yiyifafa.txt
CCTV-13,https://gitee.com/OscarWilde/itv/raw/master/tv.txt
CCTV-13,https://gh-proxy.com/raw.githubusercontent.com/Jsnzkpg/Jsnzkpg/Jsnzkpg/Jsnzkpg1.m3u
CCTV-14,http://iptv.4666888.xyz/FYTV.txt
CCTV-14,https://php.946985.filegear-sg.me/jackTV.m3u
CCTV-14,https://live.ottiptv.cc/iptv.m3u?userid=7601455084&sign=8d90bbf8aeac077cf2f4cc84a6a67a9ef5cdf776237a4c716b75a37c33c5c3044f0630b937bb210c795ead158d3bf3fdc9ef716881d7f57e146ae978afcc3e31526b2cdae71fd0&auth_token=47968e58f2b34cace69dbe0d0fc69b93
CCTV-14,https://gh-proxy.com/raw.githubusercontent.com/Guovin/iptv-api/gd/output/result.m3u
CCTV-14,https://gh-proxy.com/raw.githubusercontent.com/alenin-zhang/IPTV/master/lenin.txt
CCTV-14,http://tvv.tw/github.com/fafa002/yf2025/blob/main/yiyifafa.txt
CCTV-14,https://gitee.com/OscarWilde/itv/raw/master/tv.txt
CCTV-14,https://gh-proxy.com/raw.githubusercontent.com/Jsnzkpg/Jsnzkpg/Jsnzkpg/Jsnzkpg1.m3u
CCTV-15,http://iptv.4666888.xyz/FYTV.txt
CCTV-15,https://php.946985.filegear-sg.me/jackTV.m3u
CCTV-15,https://live.ottiptv.cc/iptv.m3u?userid=7601455084&sign=8d90bbf8aeac077cf2f4cc84a6a67a9ef5cdf776237a4c716b75a37c33c5c3044f0630b937bb210c795ead158d3bf3fdc9ef716881d7f57e146ae978afcc3e31526b2cdae71fd0&auth_token=47968e58f2b34cace69dbe0d0fc69b93
CCTV-15,https://gh-proxy.com/raw.githubusercontent.com/Guovin/iptv-api/gd/output/result.m3u
CCTV-15,https://gh-proxy.com/raw.githubusercontent.com/alenin-zhang/IPTV/master/lenin.txt
CCTV-15,http://tvv.tw/github.com/fafa002/yf2025/blob/main/yiyifafa.txt
CCTV-15,https://gitee.com/OscarWilde/itv/raw/master/tv.txt
CCTV-15,https://gh-proxy.com/raw.githubusercontent.com/Jsnzkpg/Jsnzkpg/Jsnzkpg/Jsnzkpg1.m3u

📡卫视频道,#genre#
广东卫视,http://iptv.huuc.edu.cn/hls/gdhd.m3u8
广东卫视,http://php.jdshipin.com:8880/TVOD/gsyd.php?id=9900000520
广东卫视,http://goo.bkpcp.top/mg/gdws
广东卫视,http://[2409:8087:1a0a:df::404b]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226248/index.m3u8
广东卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226248/index.m3u8
广东卫视,https://migu.188766.xyz/?migutoken=e340defa6957148b4969a0f803fb146d&id=%E5%B9%BF%E4%B8%9C%E5%8D%AB%E8%A7%86&type=yy
广东卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226961/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7E2MGyx659D_aaDPP0qt3NgA%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
广东卫视,https://migu.188766.xyz/?migutoken=721862d0d911f1d567653131947acfb3&id=%E5%B9%BF%E4%B8%9C%E5%8D%AB%E8%A7%86&type=yy
浙江卫视,http://iptv.4666888.xyz/FYTV.txt
浙江卫视,https://php.946985.filegear-sg.me/jackTV.m3u
浙江卫视,https://live.ottiptv.cc/iptv.m3u?userid=7601455084&sign=8d90bbf8aeac077cf2f4cc84a6a67a9ef5cdf776237a4c716b75a37c33c5c3044f0630b937bb210c795ead158d3bf3fdc9ef716881d7f57e146ae978afcc3e31526b2cdae71fd0&auth_token=47968e58f2b34cace69dbe0d0fc69b93
浙江卫视,https://gh-proxy.com/raw.githubusercontent.com/Guovin/iptv-api/gd/output/result.m3u
浙江卫视,https://gh-proxy.com/raw.githubusercontent.com/alenin-zhang/IPTV/master/lenin.txt
浙江卫视,http://tvv.tw/github.com/fafa002/yf2025/blob/main/yiyifafa.txt
浙江卫视,https://gitee.com/OscarWilde/itv/raw/master/tv.txt
浙江卫视,https://gh-proxy.com/raw.githubusercontent.com/Jsnzkpg/Jsnzkpg/Jsnzkpg/Jsnzkpg1.m3u
湖南卫视,http://iptv.4666888.xyz/FYTV.txt
湖南卫视,https://php.946985.filegear-sg.me/jackTV.m3u
湖南卫视,https://live.ottiptv.cc/iptv.m3u?userid=7601455084&sign=8d90bbf8aeac077cf2f4cc84a6a67a9ef5cdf776237a4c716b75a37c33c5c3044f0630b937bb210c795ead158d3bf3fdc9ef716881d7f57e146ae978afcc3e31526b2cdae71fd0&auth_token=47968e58f2b34cace69dbe0d0fc69b93
湖南卫视,https://gh-proxy.com/raw.githubusercontent.com/Guovin/iptv-api/gd/output/result.m3u
湖南卫视,https://gh-proxy.com/raw.githubusercontent.com/alenin-zhang/IPTV/master/lenin.txt
湖南卫视,http://tvv.tw/github.com/fafa002/yf2025/blob/main/yiyifafa.txt
湖南卫视,https://gitee.com/OscarWilde/itv/raw/master/tv.txt
湖南卫视,https://gh-proxy.com/raw.githubusercontent.com/Jsnzkpg/Jsnzkpg/Jsnzkpg/Jsnzkpg1.m3u
安徽卫视,http://iptv.4666888.xyz/FYTV.txt
安徽卫视,https://php.946985.filegear-sg.me/jackTV.m3u
安徽卫视,https://live.ottiptv.cc/iptv.m3u?userid=7601455084&sign=8d90bbf8aeac077cf2f4cc84a6a67a9ef5cdf776237a4c716b75a37c33c5c3044f0630b937bb210c795ead158d3bf3fdc9ef716881d7f57e146ae978afcc3e31526b2cdae71fd0&auth_token=47968e58f2b34cace69dbe0d0fc69b93
安徽卫视,https://gh-proxy.com/raw.githubusercontent.com/Guovin/iptv-api/gd/output/result.m3u
安徽卫视,https://gh-proxy.com/raw.githubusercontent.com/alenin-zhang/IPTV/master/lenin.txt
安徽卫视,http://tvv.tw/github.com/fafa002/yf2025/blob/main/yiyifafa.txt
安徽卫视,https://gitee.com/OscarWilde/itv/raw/master/tv.txt
安徽卫视,https://gh-proxy.com/raw.githubusercontent.com/Jsnzkpg/Jsnzkpg/Jsnzkpg/Jsnzkpg1.m3u
重庆卫视,http://iptv.4666888.xyz/FYTV.txt
重庆卫视,https://php.946985.filegear-sg.me/jackTV.m3u
重庆卫视,https://live.ottiptv.cc/iptv.m3u?userid=7601455084&sign=8d90bbf8aeac077cf2f4cc84a6a67a9ef5cdf776237a4c716b75a37c33c5c3044f0630b937bb210c795ead158d3bf3fdc9ef716881d7f57e146ae978afcc3e31526b2cdae71fd0&auth_token=47968e58f2b34cace69dbe0d0fc69b93
重庆卫视,https://gh-proxy.com/raw.githubusercontent.com/Guovin/iptv-api/gd/output/result.m3u
重庆卫视,https://gh-proxy.com/raw.githubusercontent.com/alenin-zhang/IPTV/master/lenin.txt
重庆卫视,http://tvv.tw/github.com/fafa002/yf2025/blob/main/yiyifafa.txt
重庆卫视,https://gitee.com/OscarWilde/itv/raw/master/tv.txt
重庆卫视,https://gh-proxy.com/raw.githubusercontent.com/Jsnzkpg/Jsnzkpg/Jsnzkpg/Jsnzkpg1.m3u
东方卫视,http://iptv.4666888.xyz/FYTV.txt
东方卫视,https://php.946985.filegear-sg.me/jackTV.m3u
东方卫视,https://live.ottiptv.cc/iptv.m3u?userid=7601455084&sign=8d90bbf8aeac077cf2f4cc84a6a67a9ef5cdf776237a4c716b75a37c33c5c3044f0630b937bb210c795ead158d3bf3fdc9ef716881d7f57e146ae978afcc3e31526b2cdae71fd0&auth_token=47968e58f2b34cace69dbe0d0fc69b93
东方卫视,https://gh-proxy.com/raw.githubusercontent.com/Guovin/iptv-api/gd/output/result.m3u
东方卫视,https://gh-proxy.com/raw.githubusercontent.com/alenin-zhang/IPTV/master/lenin.txt
东方卫视,http://tvv.tw/github.com/fafa002/yf2025/blob/main/yiyifafa.txt
东方卫视,https://gitee.com/OscarWilde/itv/raw/master/tv.txt
东方卫视,https://gh-proxy.com/raw.githubusercontent.com/Jsnzkpg/Jsnzkpg/Jsnzkpg/Jsnzkpg1.m3u
东南卫视,http://iptv.4666888.xyz/FYTV.txt
东南卫视,https://php.946985.filegear-sg.me/jackTV.m3u
东南卫视,https://live.ottiptv.cc/iptv.m3u?userid=7601455084&sign=8d90bbf8aeac077cf2f4cc84a6a67a9ef5cdf776237a4c716b75a37c33c5c3044f0630b937bb210c795ead158d3bf3fdc9ef716881d7f57e146ae978afcc3e31526b2cdae71fd0&auth_token=47968e58f2b34cace69dbe0d0fc69b93
东南卫视,https://gh-proxy.com/raw.githubusercontent.com/Guovin/iptv-api/gd/output/result.m3u
东南卫视,https://gh-proxy.com/raw.githubusercontent.com/alenin-zhang/IPTV/master/lenin.txt
东南卫视,http://tvv.tw/github.com/fafa002/yf2025/blob/main/yiyifafa.txt
东南卫视,https://gitee.com/OscarWilde/itv/raw/master/tv.txt
东南卫视,https://gh-proxy.com/raw.githubusercontent.com/Jsnzkpg/Jsnzkpg/Jsnzkpg/Jsnzkpg1.m3u
贵州卫视,http://iptv.4666888.xyz/FYTV.txt
贵州卫视,https://php.946985.filegear-sg.me/jackTV.m3u
贵州卫视,https://live.ottiptv.cc/iptv.m3u?userid=7601455084&sign=8d90bbf8aeac077cf2f4cc84a6a67a9ef5cdf776237a4c716b75a37c33c5c3044f0630b937bb210c795ead158d3bf3fdc9ef716881d7f57e146ae978afcc3e31526b2cdae71fd0&auth_token=47968e58f2b34cace69dbe0d0fc69b93
贵州卫视,https://gh-proxy.com/raw.githubusercontent.com/Guovin/iptv-api/gd/output/result.m3u
贵州卫视,https://gh-proxy.com/raw.githubusercontent.com/alenin-zhang/IPTV/master/lenin.txt
贵州卫视,http://tvv.tw/github.com/fafa002/yf2025/blob/main/yiyifafa.txt
贵州卫视,https://gitee.com/OscarWilde/itv/raw/master/tv.txt
贵州卫视,https://gh-proxy.com/raw.githubusercontent.com/Jsnzkpg/Jsnzkpg/Jsnzkpg/Jsnzkpg1.m3u
江苏卫视,http://iptv.4666888.xyz/FYTV.txt
江苏卫视,https://php.946985.filegear-sg.me/jackTV.m3u
江苏卫视,https://live.ottiptv.cc/iptv.m3u?userid=7601455084&sign=8d90bbf8aeac077cf2f4cc84a6a67a9ef5cdf776237a4c716b75a37c33c5c3044f0630b937bb210c795ead158d3bf3fdc9ef716881d7f57e146ae978afcc3e31526b2cdae71fd0&auth_token=47968e58f2b34cace69dbe0d0fc69b93
江苏卫视,https://gh-proxy.com/raw.githubusercontent.com/Guovin/iptv-api/gd/output/result.m3u
江苏卫视,https://gh-proxy.com/raw.githubusercontent.com/alenin-zhang/IPTV/master/lenin.txt
江苏卫视,http://tvv.tw/github.com/fafa002/yf2025/blob/main/yiyifafa.txt
江苏卫视,https://gitee.com/OscarWilde/itv/raw/master/tv.txt
江苏卫视,https://gh-proxy.com/raw.githubusercontent.com/Jsnzkpg/Jsnzkpg/Jsnzkpg/Jsnzkpg1.m3u
辽宁卫视,http://iptv.4666888.xyz/FYTV.txt
辽宁卫视,https://php.946985.filegear-sg.me/jackTV.m3u
辽宁卫视,https://live.ottiptv.cc/iptv.m3u?userid=7601455084&sign=8d90bbf8aeac077cf2f4cc84a6a67a9ef5cdf776237a4c716b75a37c33c5c3044f0630b937bb210c795ead158d3bf3fdc9ef716881d7f57e146ae978afcc3e31526b2cdae71fd0&auth_token=47968e58f2b34cace69dbe0d0fc69b93
辽宁卫视,https://gh-proxy.com/raw.githubusercontent.com/Guovin/iptv-api/gd/output/result.m3u
辽宁卫视,https://gh-proxy.com/raw.githubusercontent.com/alenin-zhang/IPTV/master/lenin.txt
辽宁卫视,http://tvv.tw/github.com/fafa002/yf2025/blob/main/yiyifafa.txt
辽宁卫视,https://gitee.com/OscarWilde/itv/raw/master/tv.txt
辽宁卫视,https://gh-proxy.com/raw.githubusercontent.com/Jsnzkpg/Jsnzkpg/Jsnzkpg/Jsnzkpg1.m3u
山东卫视,http://iptv.4666888.xyz/FYTV.txt
山东卫视,https://php.946985.filegear-sg.me/jackTV.m3u
山东卫视,https://live.ottiptv.cc/iptv.m3u?userid=7601455084&sign=8d90bbf8aeac077cf2f4cc84a6a67a9ef5cdf776237a4c716b75a37c33c5c3044f0630b937bb210c795ead158d3bf3fdc9ef716881d7f57e146ae978afcc3e31526b2cdae71fd0&auth_token=47968e58f2b34cace69dbe0d0fc69b93
山东卫视,https://gh-proxy.com/raw.githubusercontent.com/Guovin/iptv-api/gd/output/result.m3u
山东卫视,https://gh-proxy.com/raw.githubusercontent.com/alenin-zhang/IPTV/master/lenin.txt
山东卫视,http://tvv.tw/github.com/fafa002/yf2025/blob/main/yiyifafa.txt
山东卫视,https://gitee.com/OscarWilde/itv/raw/master/tv.txt
山东卫视,https://gh-proxy.com/raw.githubusercontent.com/Jsnzkpg/Jsnzkpg/Jsnzkpg/Jsnzkpg1.m3u
陕西卫视,http://iptv.4666888.xyz/FYTV.txt
陕西卫视,https://php.946985.filegear-sg.me/jackTV.m3u
陕西卫视,https://live.ottiptv.cc/iptv.m3u?userid=7601455084&sign=8d90bbf8aeac077cf2f4cc84a6a67a9ef5cdf776237a4c716b75a37c33c5c3044f0630b937bb210c795ead158d3bf3fdc9ef716881d7f57e146ae978afcc3e31526b2cdae71fd0&auth_token=47968e58f2b34cace69dbe0d0fc69b93
陕西卫视,https://gh-proxy.com/raw.githubusercontent.com/Guovin/iptv-api/gd/output/result.m3u
陕西卫视,https://gh-proxy.com/raw.githubusercontent.com/alenin-zhang/IPTV/master/lenin.txt
陕西卫视,http://tvv.tw/github.com/fafa002/yf2025/blob/main/yiyifafa.txt
陕西卫视,https://gitee.com/OscarWilde/itv/raw/master/tv.txt
陕西卫视,https://gh-proxy.com/raw.githubusercontent.com/Jsnzkpg/Jsnzkpg/Jsnzkpg/Jsnzkpg1.m3u
黑龙江卫视,http://iptv.4666888.xyz/FYTV.txt
黑龙江卫视,https://php.946985.filegear-sg.me/jackTV.m3u
黑龙江卫视,https://live.ottiptv.cc/iptv.m3u?userid=7601455084&sign=8d90bbf8aeac077cf2f4cc84a6a67a9ef5cdf776237a4c716b75a37c33c5c3044f0630b937bb210c795ead158d3bf3fdc9ef716881d7f57e146ae978afcc3e31526b2cdae71fd0&auth_token=47968e58f2b34cace69dbe0d0fc69b93
黑龙江卫视,https://gh-proxy.com/raw.githubusercontent.com/Guovin/iptv-api/gd/output/result.m3u
黑龙江卫视,https://gh-proxy.com/raw.githubusercontent.com/alenin-zhang/IPTV/master/lenin.txt
黑龙江卫视,http://tvv.tw/github.com/fafa002/yf2025/blob/main/yiyifafa.txt
黑龙江卫视,https://gitee.com/OscarWilde/itv/raw/master/tv.txt
黑龙江卫视,https://gh-proxy.com/raw.githubusercontent.com/Jsnzkpg/Jsnzkpg/Jsnzkpg/Jsnzkpg1.m3u

🌊港·澳·台,#genre#
凤凰中文,http://r.jdshipin.com/cCCzW
凤凰中文,http://cdn6.163189.xyz/163189/fhzw
凤凰中文,https://mgev.188766.xyz/?migutoken=d2cb1d3b27ceb7f566c0b20cbf3dbca7&id=fhzw&pp=1
凤凰中文,https://mgev.188766.xyz/?migutoken=488cc8d5142343a18afcd003da4d11bc&id=hk_fhzw&type=dy
凤凰中文,http://php.jdshipin.com/TVOD/iptv.php?id=fhzw
凤凰中文,http://php.jdshipin.com/TVOD/iptv.php?id=fhzw2
凤凰中文,http://php.jdshipin.com/PLTV/iptv.php?id=fhzw
凤凰中文,https://cdn6.101.qzz.io/163189/fhzw
凤凰资讯,http://r.jdshipin.com/0Rp07
凤凰资讯,https://mgev.188766.xyz/?migutoken=1f2a8c13256a5c1d8538242a512ad64f&id=fhzx&pp=1
凤凰资讯,https://mgev.188766.xyz/?migutoken=24cd07d564a889ac2b4b11883e0c3710&id=hk_fhzx&type=dy
凤凰资讯,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fhzx
凤凰资讯,http://php.jdshipin.com/TVOD/iptv.php?id=fhzx
凤凰资讯,http://php.jdshipin.com/PLTV/iptv.php?id=fhzx
凤凰资讯,https://cdn6.101.qzz.io/163189/fhzx
凤凰资讯,https://hls-gateway.vpstv.net/streams/476958.m3u8

央视频道,#genre#
CCTV-1,http://iptv.huuc.edu.cn/hls/cctv1hd.m3u8
